"","id_str","from_user","text","created_at","time","geo_coordinates","user_lang","in_reply_to_user_id_str","in_reply_to_screen_name","from_user_id_str","in_reply_to_status_id_str","source","profile_image_url","user_followers_count","user_friends_count","user_utc_offset","status_url","entities_str","screen_name","reply_to","retweet_from","links"
"155",325293240054054912,"AERA_EdResearch","RT @jcrumenapp: It's gonna be a good day. Writing and proposing for #AERA13",2013-04-19 18:02:06,"19/04/2013 18:02:06",NA,"en",NA,"",76682760,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4058,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/325293240054054912","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[68,75]}],""user_mentions"":[{""id"":929053195,""name"":""Joseph Rumenapp"",""indices"":[3,14],""screen_name"":""JCRumenapp"",""id_str"":""929053195""}]}","AERA_EdResearch",NA,"jcrumenapp",NA
"156",325291007145025536,"limeygrl","Just back from #eers13 and about to go present on Striving Readers data at #aera13. Never a dull moment!",2013-04-19 17:53:14,"19/04/2013 17:53:14",NA,"en",NA,"",14103251,NA,"web","http://a0.twimg.com/profile_images/2734005159/728e77f30db7e8cdfaa91f8623fc1bf7_normal.jpeg",138,357,-21600,"http://twitter.com/limeygrl/statuses/325291007145025537","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""eers13"",""indices"":[15,22]},{""text"":""aera13"",""indices"":[75,82]}],""user_mentions"":[]}","limeygrl",NA,NA,NA
"157",325289107788029952,"AERA_EdResearch","MT @drpaulkelley: Presenting at #AERA13 on adolescent health, 10 am school starts and sleep. Will tweet!",2013-04-19 17:45:41,"19/04/2013 17:45:41",NA,"en",NA,"",76682760,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4058,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/325289107788029952","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[32,39]}],""user_mentions"":[{""id"":265301946,""name"":""Paul Kelley"",""indices"":[3,16],""screen_name"":""DrPaulKelley"",""id_str"":""265301946""}]}","AERA_EdResearch",NA,"drpaulkelley",NA
"158",325287759948427264,"DrCorinneHyde","Downside of presenting as an online educator at #AERA13 after 2 yrs away? I only have professional clothing from the waist up.",2013-04-19 17:40:20,"19/04/2013 17:40:20",NA,"en",NA,"",216814922,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/3511276926/ee4c41505686a7bf5574e9e043ef174f_normal.png",178,536,-21600,"http://twitter.com/DrCorinneHyde/statuses/325287759948427265","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[48,55]}],""user_mentions"":[]}","DrCorinneHyde",NA,NA,NA
"159",325286593923522560,"Brad_Carpenter","RT @AERA_EdResearch: RT @leighkkennedy: A week from today, I'll be headed to #AERA13! Very excited to participate in the biggest educati ...",2013-04-19 17:35:42,"19/04/2013 17:35:42",NA,"en",NA,"",3075421,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/1239029523/BWC_Pre_Aila_normal.jpg",403,706,12600,"http://twitter.com/Brad_Carpenter/statuses/325286593923522561","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[77,84]}],""user_mentions"":[{""id"":76682760,""name"":""AERA"",""indices"":[3,19],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""},{""id"":902568320,""name"":""Leigh K Kennedy"",""indices"":[24,38],""screen_name"":""leighkkennedy"",""id_str"":""902568320""}]}","Brad_Carpenter",NA,"AERA_EdResearch",NA
"160",325285553731932160,"CPREresearch","Updated CPRE #AERA13 Schedule: ",2013-04-19 17:31:34,"19/04/2013 17:31:34",NA,"en",NA,"",875947712,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/3288083473/058d8eb916e8c8b61ed5a51e9c37f4c2_normal.jpeg",299,163,-14400,"http://twitter.com/CPREresearch/statuses/325285553731932162","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/k7zUW"",""indices"":[31,53],""display_url"":""ow.ly/k7zUW"",""url"":""http://t.co/My3m9DhLII""}],""hashtags"":[{""text"":""AERA13"",""indices"":[13,20]}],""user_mentions"":[]}","CPREresearch",NA,NA,"http://t.co/My3m9DhLII"
"161",325285194112323584,"AERA_EdResearch","RT @leighkkennedy: A week from today, I'll be headed to #AERA13! Very excited to participate in the biggest education event of the year.",2013-04-19 17:30:08,"19/04/2013 17:30:08",NA,"en",NA,"",76682760,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4058,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/325285194112323585","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[56,63]}],""user_mentions"":[{""id"":902568320,""name"":""Leigh K Kennedy"",""indices"":[3,17],""screen_name"":""leighkkennedy"",""id_str"":""902568320""}]}","AERA_EdResearch",NA,"leighkkennedy",NA
"162",325277642922270720,"AERA_EdResearch","Due to the situation in Boston, we're keeping tweets light today. We'll continue to share info regarding #AERA13 and respond to questions.",2013-04-19 17:00:08,"19/04/2013 17:00:08",NA,"en",NA,"",76682760,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4057,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/325277642922270720","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[105,112]}],""user_mentions"":[]}","AERA_EdResearch",NA,NA,NA
"163",325261013874253824,"Apress","RT @SpringerSBM: RT @springeredu: Meet #Springer at the #AERA13 annual meeting and enjoy special offers...booth 101-107  ...",2013-04-19 15:54:03,"19/04/2013 15:54:03",NA,"en",NA,"",16264836,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/1143172110/NewApressLogo_300x300_normal.jpg",5484,753,-18000,"http://twitter.com/Apress/statuses/325261013874253825","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""Springer"",""indices"":[39,48]},{""text"":""AERA13"",""indices"":[56,63]}],""user_mentions"":[{""id"":253588542,""name"":""Springer SBM"",""indices"":[3,15],""screen_name"":""SpringerSBM"",""id_str"":""253588542""},{""id"":347188522,""name"":""Springer Education"",""indices"":[20,32],""screen_name"":""SpringerEdu"",""id_str"":""347188522""}]}","Apress",NA,"SpringerSBM","http://t.co/JQXY"
"164",325259599554961408,"leighkkennedy","A week from today, I'll be headed to #AERA13! Very excited to participate in the biggest education event of the year.",2013-04-19 15:48:26,"19/04/2013 15:48:26",NA,"en",NA,"",902568320,NA,"web","http://a0.twimg.com/profile_images/2760758678/e4a4b679f855c6774e527850876bac7e_normal.jpeg",9,31,NA,"http://twitter.com/leighkkennedy/statuses/325259599554961409","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[37,44]}],""user_mentions"":[]}","leighkkennedy",NA,NA,NA
"165",325257829831294976,"terraziporyn","@drpaulkelley Look forward to helping spread word re need to start school at hours in sync w/teen sleep needs #StartSchoolLater #AERA13",2013-04-19 15:41:24,"19/04/2013 15:41:24",NA,"en",265301946,"DrPaulKelley",87707751,325136780410118144,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/1588946560/Terra_at_Lindos_Mare_normal.jpg",1162,1891,-18000,"http://twitter.com/terraziporyn/statuses/325257829831294977","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""StartSchoolLater"",""indices"":[110,127]},{""text"":""AERA13"",""indices"":[128,135]}],""user_mentions"":[{""id"":265301946,""name"":""Paul Kelley"",""indices"":[0,13],""screen_name"":""DrPaulKelley"",""id_str"":""265301946""}]}","terraziporyn","drpaulkelley",NA,NA
"166",325257484057075712,"HealthyHours","RT @drpaulkelley: In US soon talking to educators &amp; researchers.  Presenting at #AERA13 on adolescent health, 10 am school starts and...",2013-04-19 15:40:01,"19/04/2013 15:40:01",NA,"en",NA,"",819822474,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2602824191/Sleeping_student_normal.jpg",146,91,NA,"http://twitter.com/HealthyHours/statuses/325257484057075712","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[84,91]}],""user_mentions"":[{""id"":265301946,""name"":""Paul Kelley"",""indices"":[3,16],""screen_name"":""DrPaulKelley"",""id_str"":""265301946""}]}","HealthyHours",NA,"drpaulkelley",NA
"167",325246289732321280,"SpringerSBM","RT @springeredu: Meet #Springer at the #AERA13 annual meeting and enjoy special offers...booth 101-107 ",2013-04-19 14:55:32,"19/04/2013 14:55:32",NA,"en",NA,"",253588542,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/1348550259/SpringerTw_SBM_normal.jpg",1527,1201,3600,"http://twitter.com/SpringerSBM/statuses/325246289732321281","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kdVPP"",""indices"":[103,125],""display_url"":""ow.ly/kdVPP"",""url"":""http://t.co/JQXYOExHb7""}],""hashtags"":[{""text"":""Springer"",""indices"":[22,31]},{""text"":""AERA13"",""indices"":[39,46]}],""user_mentions"":[{""id"":347188522,""name"":""Springer Education"",""indices"":[3,15],""screen_name"":""SpringerEdu"",""id_str"":""347188522""}]}","SpringerSBM",NA,"springeredu","http://t.co/JQXYOExHb7"
"168",325244323929153536,"SpringerAnthro","RT @SpringerEdu: Meet #Springer at the #AERA13 annual meeting and enjoy special offers. We look forward to seeing you at booth 101-107 h ...",2013-04-19 14:47:44,"19/04/2013 14:47:44",NA,"en",NA,"",329762114,NA,"web","http://a0.twimg.com/profile_images/1427828277/SpringerTw_brown_normal.jpg",860,849,-18000,"http://twitter.com/SpringerAnthro/statuses/325244323929153537","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""Springer"",""indices"":[22,31]},{""text"":""AERA13"",""indices"":[39,46]}],""user_mentions"":[{""id"":347188522,""name"":""Springer Education"",""indices"":[3,15],""screen_name"":""SpringerEdu"",""id_str"":""347188522""}]}","SpringerAnthro",NA,"SpringerEdu",NA
"169",325241576005705728,"SpringerEdu","Meet #Springer at the #AERA13 annual meeting and enjoy special offers. We look forward to seeing you at booth 101-107 ",2013-04-19 14:36:49,"19/04/2013 14:36:49",NA,"en",NA,"",347188522,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/1474241781/SpringerTw_red_normal.jpg",705,457,3600,"http://twitter.com/SpringerEdu/statuses/325241576005705728","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kdVPP"",""indices"":[118,140],""display_url"":""ow.ly/kdVPP"",""url"":""http://t.co/fBLbGJiwPj""}],""hashtags"":[{""text"":""Springer"",""indices"":[5,14]},{""text"":""AERA13"",""indices"":[22,29]}],""user_mentions"":[]}","SpringerEdu",NA,NA,"http://t.co/fBLbGJiwPj"
"170",325235645628956672,"AERA_EdResearch","@dankrutka Thanks for the heads up, we've let our developers know. We'll work on fixing the bugs before #AERA13.",2013-04-19 14:13:15,"19/04/2013 14:13:15",NA,"en",612592849,"dankrutka",76682760,325101579646689280,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4053,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/325235645628956672","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[104,111]}],""user_mentions"":[{""id"":612592849,""name"":""Dan Krutka, PhD"",""indices"":[0,10],""screen_name"":""dankrutka"",""id_str"":""612592849""}]}","AERA_EdResearch","dankrutka",NA,NA
"171",325234511786946560,"pabaker55","14,000 education researchers from 60 countries will present research in 2,400+ sessions at meeting #highered #aera13 ",2013-04-19 14:08:44,"19/04/2013 14:08:44",NA,"en",NA,"",14615911,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://a0.twimg.com/profile_images/1134473925/PAB0910_normal.jpg",1839,1981,-21600,"http://twitter.com/pabaker55/statuses/325234511786946560","{""symbols"":[],""urls"":[{""expanded_url"":""http://bit.ly/XR02pp"",""indices"":[117,139],""display_url"":""bit.ly/XR02pp"",""url"":""http://t.co/5pzn3WAK0Q""}],""hashtags"":[{""text"":""highered"",""indices"":[99,108]},{""text"":""aera13"",""indices"":[109,116]}],""user_mentions"":[]}","pabaker55",NA,NA,"http://t.co/5pzn3WAK0Q"
"172",325232236603518976,"AERA13","information and details about the #aera13 conference app can be found at ",2013-04-19 13:59:42,"19/04/2013 13:59:42",NA,"en",NA,"",338559551,NA,"web","http://a0.twimg.com/profile_images/2178964274/sanfrancisco3_normal.jpg",1037,2005,-18000,"http://twitter.com/AERA13/statuses/325232236603518976","{""symbols"":[],""urls"":[{""expanded_url"":""http://www.aera.net/Default.aspx?TabID=14810"",""indices"":[73,95],""display_url"":""aera.net/Default.aspx?T…"",""url"":""http://t.co/S6vc7jcWkE""}],""hashtags"":[{""text"":""aera13"",""indices"":[34,41]}],""user_mentions"":[]}","AERA13",NA,NA,"http://t.co/S6vc7jcWkE"
"173",325186776425705472,"educationarena","To tie in with #AERA13, weâve got a selection of FREE ACCESS articles on Poverty &amp; Education for you to read: ",2013-04-19 10:59:03,"19/04/2013 10:59:03",NA,"en",NA,"",94292863,NA,"web","http://a0.twimg.com/profile_images/2956153934/886b8f6d1e3009c57752d6022e3d258d_normal.jpeg",1840,1487,NA,"http://twitter.com/educationarena/statuses/325186776425705472","{""symbols"":[],""urls"":[{""expanded_url"":""http://bit.ly/1107JN2"",""indices"":[114,136],""display_url"":""bit.ly/1107JN2"",""url"":""http://t.co/qjDbpIWM96""}],""hashtags"":[{""text"":""AERA13"",""indices"":[15,22]}],""user_mentions"":[]}","educationarena",NA,NA,"http://t.co/qjDbpIWM96"
"174",325169152409083904,"SociologyLens","MT @WB_Education: Looking forward to #AERA13 Enjoy free content on Education and Poverty from 50+ journals ",2013-04-19 09:49:01,"19/04/2013 09:49:01",NA,"en",NA,"",19022052,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/71284559/Lens_normal.JPG",9044,2128,NA,"http://twitter.com/SociologyLens/statuses/325169152409083905","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kbgZa"",""indices"":[107,129],""display_url"":""ow.ly/kbgZa"",""url"":""http://t.co/HpohJehzuP""}],""hashtags"":[{""text"":""AERA13"",""indices"":[37,44]}],""user_mentions"":[{""id"":459432142,""name"":""Wiley Education"",""indices"":[3,16],""screen_name"":""WB_Education"",""id_str"":""459432142""}]}","SociologyLens",NA,"WB_Education","http://t.co/HpohJehzuP"
"175",325167987457933312,"WBPsychology","RT @wb_education: Looking forward to #AERA13 Enjoy free content on Education and Poverty from 50+ journals  @AERA13",2013-04-19 09:44:24,"19/04/2013 09:44:24",NA,"en",NA,"",62926741,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/910546058/Twitter-Psyc-Icon_normal.png",16999,821,-18000,"http://twitter.com/WBPsychology/statuses/325167987457933312","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kbgZa"",""indices"":[107,129],""display_url"":""ow.ly/kbgZa"",""url"":""http://t.co/pVWHN6trbr""}],""hashtags"":[{""text"":""AERA13"",""indices"":[37,44]}],""user_mentions"":[{""id"":459432142,""name"":""Wiley Education"",""indices"":[3,16],""screen_name"":""WB_Education"",""id_str"":""459432142""},{""id"":338559551,""name"":""AERA 2013 Conference"",""indices"":[130,137],""screen_name"":""AERA13"",""id_str"":""338559551""}]}","WBPsychology",NA,"wb_education","http://t.co/pVWHN6trbr"
"176",325151478681571328,"DrPaulKelley","#Obesity #sleepdeprivation and school start times linked- two @TEDMED #greatchallenges in one!  In our  #AERA13 talk in BNE SIG meeting.",2013-04-19 08:38:48,"19/04/2013 08:38:48",NA,"en",NA,"",265301946,NA,"web","http://a0.twimg.com/profile_images/1270895292/daddy2_normal.jpg",213,101,NA,"http://twitter.com/DrPaulKelley/statuses/325151478681571330","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""Obesity"",""indices"":[0,8]},{""text"":""sleepdeprivation"",""indices"":[9,26]},{""text"":""greatchallenges"",""indices"":[70,86]},{""text"":""AERA13"",""indices"":[104,111]}],""user_mentions"":[{""id"":23771696,""name"":""TEDMED"",""indices"":[62,69],""screen_name"":""TEDMED"",""id_str"":""23771696""}]}","DrPaulKelley",NA,NA,NA
"177",325142479705882624,"DrPaulKelley","#Obesity #sleep deprivation and school start times linked- two of @TEDMED  #greatchallenges are linked.  Will talk at #AERA13 on this.",2013-04-19 08:03:02,"19/04/2013 08:03:02",NA,"en",NA,"",265301946,NA,"web","http://a0.twimg.com/profile_images/1270895292/daddy2_normal.jpg",213,101,NA,"http://twitter.com/DrPaulKelley/statuses/325142479705882625","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""Obesity"",""indices"":[0,8]},{""text"":""sleep"",""indices"":[9,15]},{""text"":""greatchallenges"",""indices"":[75,91]},{""text"":""AERA13"",""indices"":[118,125]}],""user_mentions"":[{""id"":23771696,""name"":""TEDMED"",""indices"":[66,73],""screen_name"":""TEDMED"",""id_str"":""23771696""}]}","DrPaulKelley",NA,NA,NA
"178",325136780410118144,"DrPaulKelley","In US soon talking to educators &amp; researchers.  Presenting at #AERA13 on adolescent health, 10 am school starts and sleep. Will tweet!",2013-04-19 07:40:23,"19/04/2013 07:40:23",NA,"en",NA,"",265301946,NA,"web","http://a0.twimg.com/profile_images/1270895292/daddy2_normal.jpg",213,101,NA,"http://twitter.com/DrPaulKelley/statuses/325136780410118144","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[66,73]}],""user_mentions"":[]}","DrPaulKelley",NA,NA,NA
"179",325101579646689280,"dankrutka","It seems like a consensus that the #AERA13 app isn't allowing log-in b/c it isn't recognizing usernames. @AERA_EdResearch @AERADivB",2013-04-19 05:20:31,"19/04/2013 05:20:31",NA,"en",NA,"",612592849,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://a0.twimg.com/profile_images/3115441824/90942c9bb0072ad476bf357d1a598541_normal.jpeg",715,361,-21600,"http://twitter.com/dankrutka/statuses/325101579646689280","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[35,42]}],""user_mentions"":[{""id"":76682760,""name"":""AERA"",""indices"":[105,121],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""},{""id"":1316580397,""name"":""AERA Division B"",""indices"":[122,131],""screen_name"":""AERADivB"",""id_str"":""1316580397""}]}","dankrutka",NA,NA,NA
"180",325093455435014144,"lizjmeyer","RT @TanyaReader: Anyone else having trouble with the app? #AERA13 -- doesn't recognize my aera login to sync my schedule #fail",2013-04-19 04:48:14,"19/04/2013 04:48:14",NA,"en",392481233,"TanyaReader",33107559,325065343292821504,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/284158799/Meyer_Reporterstory_normal.jpg",992,592,-18000,"http://twitter.com/lizjmeyer/statuses/325093455435014145","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[58,65]},{""text"":""fail"",""indices"":[121,126]}],""user_mentions"":[{""id"":392481233,""name"":""Tanya Reader"",""indices"":[3,15],""screen_name"":""TanyaReader"",""id_str"":""392481233""}]}","lizjmeyer",NA,"TanyaReader",NA
"181",325087564275003392,"LMUSOEDEAN","RT @lmusoe: See who's speaking from the Loyola Marymount University SOE @AERA13  @AERA_EdResearch #AERA13",2013-04-19 04:24:49,"19/04/2013 04:24:49",NA,"en",NA,"",302315953,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/2298753000/image_normal.jpg",89,95,NA,"http://twitter.com/LMUSOEDEAN/statuses/325087564275003394","{""symbols"":[],""urls"":[{""expanded_url"":""http://soe.lmu.edu/newsevents/soenews/2013/name,62994,en.html"",""indices"":[80,102],""display_url"":""soe.lmu.edu/newsevents/soe…"",""url"":""http://t.co/1DoWFX0H8H""}],""hashtags"":[{""text"":""AERA13"",""indices"":[120,127]}],""user_mentions"":[{""id"":947159533,""name"":""LMU SOE"",""indices"":[3,10],""screen_name"":""lmusoe"",""id_str"":""947159533""},{""id"":338559551,""name"":""AERA 2013 Conference"",""indices"":[72,79],""screen_name"":""AERA13"",""id_str"":""338559551""},{""id"":76682760,""name"":""AERA"",""indices"":[103,119],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""}]}","LMUSOEDEAN",NA,"lmusoe","http://t.co/1DoWFX0H8H"
"182",325084583118905344,"nelsonlflores","RT @AERADivB: The #AERA13 app is out! Learn more here and don't miss a moment in SF to connect with curricular scholars ",2013-04-19 04:12:59,"19/04/2013 04:12:59",NA,"en",NA,"",248343882,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","http://a0.twimg.com/profile_images/1378315557/nelson_normal.jpg",559,319,NA,"http://twitter.com/nelsonlflores/statuses/325084583118905345","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[18,25]}],""user_mentions"":[{""id"":1316580397,""name"":""AERA Division B"",""indices"":[3,12],""screen_name"":""AERADivB"",""id_str"":""1316580397""}]}","nelsonlflores",NA,"AERADivB","http://t.co/szcYh9râ¦"
"183",325070475912949760,"mattwelchphd","@TanyaReader +1 #aera13",2013-04-19 03:16:55,"19/04/2013 03:16:55",NA,"en",392481233,"TanyaReader",220463852,325065343292821504,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","http://a0.twimg.com/profile_images/1212431394/IMG_1369_normal.jpg",148,274,-18000,"http://twitter.com/mattwelchphd/statuses/325070475912949761","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""aera13"",""indices"":[16,23]}],""user_mentions"":[{""id"":392481233,""name"":""Tanya Reader"",""indices"":[0,12],""screen_name"":""TanyaReader"",""id_str"":""392481233""}]}","mattwelchphd","TanyaReader",NA,NA
"184",325065343292821504,"TanyaReader","Anyone else having trouble with the app? #AERA13",2013-04-19 02:56:31,"19/04/2013 02:56:31",NA,"en",NA,"",392481233,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/1592121308/Islay_normal.JPG",15,104,-25200,"http://twitter.com/TanyaReader/statuses/325065343292821504","{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""AERA13"",""indices"":[41,48]}],""user_mentions"":[]}","TanyaReader",NA,NA,NA
"185",325054155792187392,"CarolCampbell4","Just got #AERA13 App. Planning my schedule RT @AERA_EdResearch: The sleek new #AERA13 mobile app is now available: ",2013-04-19 02:12:04,"19/04/2013 02:12:04",NA,"en",76682760,"AERA_EdResearch",300645437,325034773967941632,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2395013228/wmpd6hq0gxnyc62s1my5_normal.jpeg",404,172,-18000,"http://twitter.com/CarolCampbell4/statuses/325054155792187392","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kcJT6"",""indices"":[115,137],""display_url"":""ow.ly/kcJT6"",""url"":""http://t.co/AMo4iQxFH1""}],""hashtags"":[{""text"":""AERA13"",""indices"":[9,16]},{""text"":""AERA13"",""indices"":[78,85]}],""user_mentions"":[{""id"":76682760,""name"":""AERA"",""indices"":[46,62],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""}]}","CarolCampbell4",NA,NA,"http://t.co/AMo4iQxFH1"
"186",325054059549704192,"mbraaten","RT @AERA_EdResearch: The sleek new #AERA13 mobile app is now available: ",2013-04-19 02:11:41,"19/04/2013 02:11:41",NA,"en",NA,"",46505636,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://a0.twimg.com/profile_images/1322969734/Much_better4_normal.jpg",217,473,-21600,"http://twitter.com/mbraaten/statuses/325054059549704192","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kcJT6"",""indices"":[72,94],""display_url"":""ow.ly/kcJT6"",""url"":""http://t.co/MEFf6nmEpB""}],""hashtags"":[{""text"":""AERA13"",""indices"":[35,42]}],""user_mentions"":[{""id"":76682760,""name"":""AERA"",""indices"":[3,19],""screen_name"":""AERA_EdResearch"",""id_str"":""76682760""}]}","mbraaten",NA,"AERA_EdResearch","http://t.co/MEFf6nmEpB"
"187",325034773967941632,"AERA_EdResearch","The sleek new #AERA13 mobile app is now available: ",2013-04-19 00:55:03,"19/04/2013 00:55:03",NA,"en",NA,"",76682760,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","http://a0.twimg.com/profile_images/2874099676/24741fa4b46a701a30fac939d7cb8a38_normal.png",4050,666,-18000,"http://twitter.com/AERA_EdResearch/statuses/325034773967941632","{""symbols"":[],""urls"":[{""expanded_url"":""http://ow.ly/kcJT6"",""indices"":[51,73],""display_url"":""ow.ly/kcJT6"",""url"":""http://t.co/MEFf6nmEpB""}],""hashtags"":[{""text"":""AERA13"",""indices"":[14,21]}],""user_mentions"":[]}","AERA_EdResearch",NA,NA,"http://t.co/MEFf6nmEpB"
"188",325028315696099328,"USCRossier","Could you condense your presentation to #IGNITE parameters?  via @USCPullias @StefaniRelles #powerpoint #AERA13",2013-04-19 00:29:23,"19/04/2013 00:29:23",NA,"en",NA,"",19265186,NA,"<a href=""http://www.shareaholic.com"" rel=""nofollow"">shareaholic</a>","http://a0.twimg.com/profile_images/2811486747/f73eecea9a53f9e4cab5fd5d7772148b_normal.png",3221,2814,-28800,"http://twitter.com/USCRossier/statuses/325028315696099328","{""symbols"":[],""urls"":[{""expanded_url"":""http://bit.ly/12qNYBk"",""indices"":[60,82],""display_url"":""bit.ly/12qNYBk"",""url"":""http://t.co/ytERFVnnUP""}],""hashtags"":[{""text"":""IGNITE"",""indices"":[40,47]},{""text"":""powerpoint"",""indices"":[114,125]},{""text"":""AERA13"",""indices"":[126,133]}],""user_mentions"":[{""id"":384401633,""name"":""USC Pullias Center"",""indices"":[87,98],""screen_name"":""USCPullias"",""id_str"":""384401633""},{""id"":374324674,""name"":""Stefani Relles"",""indices"":[99,113],""screen_name"":""StefaniRelles"",""id_str"":""374324674""}]}","USCRossier",NA,NA,"http://t.co/ytERFVnnUP"
